name,DOI,publication_year,dataset_used
T-Net: Nested encoder-decoder architecture for the main vessel  segmentation in coronary angiography,10.48550/arxiv.1905.04197,2019,BRATS
Tractography and machine learning: Current state and open challenges,10.1016/j.mri.2019.04.013,None,BRATS
Brain tumour segmentation using memory based learning method,10.1007/s11042-019-7673-6,2019,BRATS
Estimating uncertainty in MRF-based image segmentation: A perfect-MCMC approach,10.1016/j.media.2019.04.014,2019,BRATS
Testing a deep convolutional neural network for automated hippocampus segmentation in a longitudinal sample of healthy participants,10.1016/j.neuroimage.2019.05.017,2019,BRATS
Adaptive Augmentation of Medical Data Using Independently Conditional Variational Auto-Encoders,10.1109/tmi.2019.2914656,2019,BRATS
Precision diagnostics based on machine learning-derived imaging signatures,10.1016/j.mri.2019.04.012,2019,BRATS
Association of genomic subtypes of lower-grade gliomas with shape features automatically extracted by a deep learning algorithm,10.1016/j.compbiomed.2019.05.002,2019,BRATS
Top Downloads in IEEE,10.1109/msp.2019.2899584,2019,BRATS
Quantifying risk associated with clinical trial termination: A text mining approach,10.1016/j.ipm.2018.11.009,2019,BRATS
Geometry in active learning for binary and multi-class image segmentation,10.1016/j.cviu.2019.01.007,2019,BRATS
Automated and reliable brain radiology with texture analysis of magnetic resonance imaging and cross datasets validation,10.1002/ima.22333,2019,BRATS
Deep learning model integrating features and novel classifiers fusion for brain tumor segmentation,10.1002/jemt.23281,2019,BRATS
Missing MRI Pulse Sequence Synthesis using Multi-Modal Generative  Adversarial Network,10.48550/arxiv.1904.12200,2019,BRATS
A Computer-aided Diagnosis System for Glioma Grading using Three Dimensional Texture Analysis and Machine Learning in MRI Brain Tumour,10.1109/biosmart.2019.8734207,2019,BRATS
Glioma grading using structural magnetic resonance imaging and molecular data,10.1117/1.jmi.6.2.024501,2019,BRATS
Multimodal brain tumor image segmentation using WRN-PPNet,10.1016/j.compmedimag.2019.04.001,2019,BRATS
Design and Implementing Brain Tumor Detection Using Machine Learning Approach,10.1109/icoei.2019.8862553,2019,BRATS
An Efficient Automatic Brain Tumor Classification Using LBP Features and SVM-Based Classifier,10.1007/978-981-13-6459-4_17,2019,BRATS
Automated Design of Deep Learning Methods for Biomedical Image  Segmentation,10.48550/arxiv.1904.08128,2019,BRATS
A Roadmap for Foundational Research on Artificial Intelligence in Medical Imaging: From the 2018 NIH/RSNA/ACR/The Academy Workshop,10.1148/radiol.2019190613,2019,BRATS
GradMask: Reduce Overfitting by Regularizing Saliency,10.48550/arxiv.1904.07478,2019,BRATS
Finite Difference Method Based Super-Diffusive Model for Benign Brain Tumor Segmentation,10.1109/icmsao.2019.8880394,2019,BRATS
Fractional Anisotropic Diffusion Model for Image Smoothing,10.1109/icmsao.2019.8880354,2019,BRATS
Brain Tumor Segmentation on MRI with Missing Modalities,10.48550/arxiv.1904.07290,2019,BRATS
Segmentation and Recovery of Pathological MR Brain Images Using Transformed Low-Rank and Structured Sparse Decomposition,10.1109/isbi.2019.8759441,2019,BRATS
Prostate Cancer Detection and Segmentation in Multi-parametric MRI via CNN and Conditional Random Field,10.1109/isbi.2019.8759584,2019,BRATS
Low-Rank Based Image Analyses for Pathological MR Image Segmentation and Recovery,10.3389/fnins.2019.00333,2019,BRATS
A knowledge-based system for brain tumor segmentation using only 3D FLAIR images,10.1007/s13246-019-00754-5,2019,BRATS
Computational and Informatic Advances for Reproducible Data Analysis in Neuroimaging,10.1146/annurev-biodatasci-072018-021237,2019,BRATS
An intensity factorized thresholding based segmentation technique with gradient discrete wavelet fusion for diagnosing stroke and tumor in brain MRI,10.1007/s11045-019-00642-x,2019,BRATS
Mumford-Shah Loss Functional for Image Segmentation with Deep Learning,10.48550/arxiv.1904.02872,2019,BRATS
3D Dilated Multi-Fiber Network for Real-time Brain Tumor Segmentation in  MRI,10.48550/arxiv.1904.03355,2019,BRATS
Brain Tumor Classification: Feature Fusion,10.1109/iccisci.2019.8716449,2019,BRATS
VoxLogicA: A Spatial Model Checker for Declarative Image Analysis,10.1007/978-3-030-17462-0_16,2019,BRATS
An adaptive fuzzy K-nearest neighbor approach for MR brain tumor image classification using parameter free bat optimization algorithm,10.1007/s11042-019-7498-3,2019,BRATS
Automated quantitative tumour response assessment of MRI in neuro-oncology with artificial neural networks: a multicentre retrospective study,10.1016/s1470-2045(19)30098-1,2019,BRATS
Med3D: Transfer Learning for 3D Medical Image Analysis,10.48550/arxiv.1904.00625,2019,BRATS
Standardized Assessment of Automatic Segmentation of White Matter  Hyperintensities and Results of the WMH Segmentation Challenge,10.48550/arxiv.1904.00682,2019,BRATS
Radiomics-based convolutional neural network for brain tumor segmentation on multiparametric magnetic resonance imaging,10.1117/1.jmi.6.2.024005,2019,BRATS
P72 Overall Survival Prediction in Glioblastoma Using Clinical Factors Combined with Texture Features Extracted from 3D Convolutional Neural Networks,10.1016/s0360-3016(19)30522-x,2019,BRATS
P73 Improved Bowel-dose Sparing with the Use of Omentopexy During CyberKnife Radiosurgery for Recurrent Endometrial Cancer,10.1016/s0360-3016(19)30523-1,2019,BRATS
P71 Mass Transport Model of Radiation Response: Calibration and Application to Chemoradiation for Pancreatic Cancer,10.1016/s0360-3016(19)30521-8,2019,BRATS
Modified local ternary patterns technique for brain tumour segmentation and volume estimation from MRI multi-sequence scans with GPU CUDA machine,10.1016/j.bbe.2019.02.002,2019,BRATS
Dual-force convolutional neural networks for accurate brain tumor segmentation,10.1016/j.patcog.2018.11.009,2019,BRATS
Infinite Brain MR Images: PGGAN-based Data Augmentation for Tumor  Detection,10.48550/arxiv.1903.12564,2019,BRATS
Unsupervised learning‐based clustering approach for smart identification of pathologies and segmentation of tissues in brain magnetic resonance imaging,10.1002/ima.22321,2019,BRATS
Rapid advances in auto-segmentation of organs at risk and target volumes in head and neck cancer,10.1016/j.radonc.2019.03.004,2019,BRATS
A modality-adaptive method for segmenting brain tumors and organs-at-risk in radiation therapy planning,10.1016/j.media.2019.03.005,2019,BRATS
Unsupervised Deformable Registration for Multi-Modal Images via  Disentangled Representations,10.48550/arxiv.1903.09331,2019,BRATS
Deep Radiomics for Brain Tumor Detection and Classification from  Multi-Sequence MRI,10.48550/arxiv.1903.09240,2019,BRATS
A Deep Learning Method for Lung Segmentation on Large Size Chest X-Ray Image,10.1109/rivf.2019.8713648,2019,BRATS
Standardized Assessment of Automatic Segmentation of White Matter Hyperintensities and Results of the WMH Segmentation Challenge,10.1109/tmi.2019.2905770,2019,BRATS
Interactive segmentation of medical images through fully convolutional  neural networks,10.48550/arxiv.1903.08205,2019,BRATS
A novel end-to-end brain tumor segmentation method using improved fully convolutional networks,10.1016/j.compbiomed.2019.03.014,2019,BRATS
SuperPatchMatch: an Algorithm for Robust Correspondences using  Superpixel Patches,10.48550/arxiv.1903.07169,2019,BRATS
Robust superpixels using color and contour features along linear path,10.48550/arxiv.1903.07193,2019,BRATS
Five simultaneous artificial intelligence data challenges on ultrasound CT and MRI,10.1016/j.diii.2019.02.001,2019,BRATS
Lesion focused super-resolution,10.1117/12.2512576,2019,BRATS
Medical image retrieval using Resnet-18,10.1117/12.2515588,2019,BRATS
Cascaded convolutional neural networks for spine chordoma tumor segmentation from MRI,10.1117/12.2514000,2019,BRATS
Brain tumor segmentation based on 3D neighborhood features using rule-based learning,10.1117/12.2523220,2019,BRATS
Classification of brain tumors using personalized deep belief networks on MRImages: PDBN-MRI,10.1117/12.2522848,2019,BRATS
Big Data Analytics for Large‐Scale Multimedia Search,10.1002/9781119376996,2019,BRATS
Supervised Brain Tumor Segmentation Based on Gradient and Context-Sensitive Features,10.3389/fnins.2019.00144,2019,BRATS
Prediction of low-grade glioma progression using MR imaging,10.1117/12.2512620,2019,BRATS
Learning imbalanced semantic segmentation through cross-domain relations of multi-agent generative adversarial networks,10.1117/12.2512215,2019,BRATS
Joint Learning of Brain Lesion and Anatomy Segmentation from  Heterogeneous Datasets,10.48550/arxiv.1903.03445,2019,BRATS
CE-Net: Context Encoder Network for 2D Medical Image Segmentation,10.1109/tmi.2019.2903562,2019,BRATS
CE-Net: Context Encoder Network for 2D Medical Image Segmentation,10.48550/arxiv.1903.02740,2019,BRATS
Towards Reinforced Brain Tumor Segmentation on MRI Images Based on Temperature Changes on Pathologic Area,10.1155/2019/1758948,2019,BRATS
Enhanced Graph Cuts for Brain Tumor Segmentation Using Bayesian Optimization,10.1007/978-3-030-13469-3_90,2019,BRATS
An Automatic Brain Tumor Segmentation Approach Based on Affinity Clustering,10.1007/978-3-030-13469-3_89,2019,BRATS
Segmentation of Whole Tumor Using Localized Active Contour and Trained Neural Network in Boundaries,10.1109/kbei.2019.8735050,2019,BRATS
Improvement of MRI images through heterogeneous interpolation techniques,10.1109/conielecomp.2019.8673230,2019,BRATS
A Machine Learning Approach to Brain Tumors Segmentation Using Adaptive Random Forest Algorithm,10.1109/kbei.2019.8735072,2019,BRATS
Fully automated multi-parametric brain tumour segmentation using superpixel based classification,10.1016/j.eswa.2018.10.040,2019,BRATS
Segmentation of Roots in Soil with U-Net,10.48550/arxiv.1902.11050,2019,BRATS
Benchmark on Automatic Six-Month-Old Infant Brain Segmentation Algorithms: The iSeg-2017 Challenge,10.1109/tmi.2019.2901712,2019,BRATS
RETOUCH: The Retinal OCT Fluid Detection and Segmentation Benchmark and Challenge,10.1109/tmi.2019.2901398,2019,BRATS
Harmonic Unpaired Image-to-image Translation,10.48550/arxiv.1902.09727,2019,BRATS
A large annotated medical image dataset for the development and  evaluation of segmentation algorithms,10.48550/arxiv.1902.09063,2019,BRATS
Inter-rater agreement in glioma segmentations on longitudinal MRI,10.1016/j.nicl.2019.101727,None,BRATS
Brain Ischemic Stroke Segmentation from Brain MRI Between Clustering Methods and Region Based Methods,10.1007/978-3-030-12048-1_16,2019,BRATS
Brain tumor segmentation of normal and lesion tissues using hybrid clustering and hierarchical centroid shape descriptor,10.1080/21681163.2019.1579672,2019,BRATS
Spatial logics and model checking for medical imaging,10.1007/s10009-019-00511-9,2019,BRATS
3D convolutional neural networks for tumor segmentation using long-range 2D context,10.1016/j.compmedimag.2019.02.001,2019,BRATS
Ensemble of Multiple Classifiers for Automatic Multimodal Brain Tumor Segmentation,10.1109/itce.2019.8646431,2019,BRATS
Brain Tumor Segmentation Using Discriminator Loss,10.1109/ncc.2019.8732196,2019,BRATS
Motion Corrected Multishot MRI Reconstruction Using Generative Networks  with Sensitivity Encoding,10.48550/arxiv.1902.07430,2019,BRATS
Anomaly Detection with Adversarial Dual Autoencoders,10.48550/arxiv.1902.06924,2019,BRATS
Current Trends on Deep Learning Models for Brain Tumor Segmentation and Detection – A Review,10.1109/comitcon.2019.8862209,2019,BRATS
Feature enhancement framework for brain tumor segmentation and classification,10.1002/jemt.23224,None,BRATS
Automatic Brain Tumour Segmentation using fully Convolution Network and Transfer Learning,10.1109/iceccpce46549.2019.203771,2019,BRATS
Tractography and machine learning: Current state and open challenges,10.48550/arxiv.1902.05568,2019,BRATS
Going Deep in Medical Image Analysis: Concepts Methods Challenges and  Future Directions,10.48550/arxiv.1902.05655,2019,BRATS
Use of machine intelligence to conduct analysis of human brain data for detection of abnormalities in its cognitive functions,10.1007/s11042-019-7324-y,2019,BRATS
Neuro-radiological characteristics of adult diffuse grade II and III insular gliomas classified according to WHO 2016,10.1007/s11060-019-03122-1,None,BRATS
Correspondence between cerebral glucose metabolism and BOLD reveals relative power and cost in human brain,10.1038/s41467-019-08546-x,2019,BRATS
MultiResUNet : Rethinking the U-Net Architecture for Multimodal  Biomedical Image Segmentation,10.48550/arxiv.1902.04049,2019,BRATS
Aleatoric uncertainty estimation with test-time augmentation for medical image segmentation with convolutional neural networks,10.1016/j.neucom.2019.01.103,2019,BRATS
An Automatic Medical Image Registration Approach Based on Common Sub-regions of Interest,10.1166/jmihi.2019.2601,2019,BRATS
Human Lesion Detection Method Based on Image Information and Brain Signal,10.1109/access.2019.2891749,2019,BRATS
Automated Segmentation of Colorectal Tumor in 3D MRI Using 3D Multiscale Densely Connected Convolutional Neural Network,10.1155/2019/1075434,2019,BRATS
Automated brain extraction of multi-sequence MRI using artificial neural  networks,10.48550/arxiv.1901.11341,2019,BRATS
Cross-modality (CT-MRI) prior augmented deep learning for robust lung  tumor segmentation from small MR datasets,10.48550/arxiv.1901.11369,2019,BRATS
Neurological Diseases,10.1007/978-3-319-94878-2_15,2019,BRATS
Manually-parcellated gyral data accounting for all known anatomical variability,10.1038/sdata.2019.1,None,BRATS
Ea-GANs: Edge-Aware Generative Adversarial Networks for Cross-Modality MR Image Synthesis,10.1109/tmi.2019.2895894,2019,BRATS
Multi-institutional Deep Learning Modeling Without Sharing Patient Data: A Feasibility Study on Brain Tumor Segmentation,10.1007/978-3-030-11723-8_9,2019,BRATS
Global Planar Convolutions for Improved Context Aggregation in Brain Tumor Segmentation,10.1007/978-3-030-11726-9_35,2019,BRATS
Fully Automatic Segmentation for Ischemic Stroke Using CT Perfusion Maps,10.1007/978-3-030-11723-8_33,2019,BRATS
A Pretrained DenseNet Encoder for Brain Tumor Segmentation,10.1007/978-3-030-11726-9_10,2019,BRATS
Automatic Brain Structures Segmentation Using Deep Residual Dilated U-Net,10.1007/978-3-030-11723-8_39,2019,BRATS
Neuromorphic Neural Network for Multimodal Brain Image Segmentation and Overall Survival Analysis,10.1007/978-3-030-11726-9_16,2019,BRATS
Adverse Effects of Image Tiling on Convolutional Neural Networks,10.1007/978-3-030-11723-8_3,2019,BRATS
Segmentation of Post-operative Glioblastoma in MRI by U-Net with Patient-Specific Interactive Refinement,10.1007/978-3-030-11723-8_11,2019,BRATS
3D-ESPNet with Pyramidal Refinement for Volumetric Brain Tumor Image Segmentation,10.1007/978-3-030-11726-9_22,2019,BRATS
Glioblastoma Survival Prediction,10.1007/978-3-030-11726-9_45,2019,BRATS
Ensembles of Densely-Connected CNNs with Label-Uncertainty for Brain Tumor Segmentation,10.1007/978-3-030-11726-9_40,2019,BRATS
Segmentation of Brain Tumors and Patient Survival Prediction: Methods for the BraTS 2018 Challenge,10.1007/978-3-030-11726-9_1,2019,BRATS
Brain Tumor Segmentation on Multimodal MR Imaging Using Multi-level Upsampling in Decoder,10.1007/978-3-030-11726-9_15,2019,BRATS
Multi-planar Spatial-ConvNet for Segmentation and Survival Prediction in Brain Cancer,10.1007/978-3-030-11726-9_9,2019,BRATS
Automatic Brain Tumor Segmentation with Contour Aware Residual Network and Adversarial Training,10.1007/978-3-030-11726-9_24,2019,BRATS
