name,DOI,publication_year,dataset_used,task
None,10.1038/s41598-022-10464-w,2022,LA,Cardiac
None,10.1016/j.bspc.2022.103870,2022,LA,Cardiac
None,10.1016/j.media.2022.102530,2022,LA,Cardiac
None,10.1016/j.bspc.2022.103960,2022,LA,Cardiac
None,10.1016/j.media.2022.102428,2022,LA,Cardiac
None,10.1109/embc46164.2021.9629941,2021,LA,Cardiac
None,10.1109/tmi.2021.3113678,2021,LA,Cardiac
None,10.1109/icme52920.2022.9859611,2022,LA,Cardiac
None,10.3390/jcdd9100319,2022,LA,Cardiac
None,10.1016/j.bspc.2022.104203,2023,LA,Cardiac
None,10.1016/j.bspc.2022.104203,2023,LA,Cardiac
None,10.1109/cvpr52688.2022.00028,2022,LA,Cardiac
None,10.1109/cvpr52688.2022.00028,2022,LA,Cardiac
None,10.1007/978-3-031-16443-9_4,2022,LA,Cardiac
None,10.1007/978-3-031-16452-1_46,2022,LA,Cardiac
None,10.1155/2022/8630449,2022,LA,Cardiac
None,10.1007/978-3-031-16431-6_49,2022,LA,Cardiac
None,10.1002/mp.15923,2022,LA,Cardiac
None,10.1109/embc48229.2022.9871783,2022,LA,Cardiac
None,10.1109/embc48229.2022.9871783,2022,LA,Cardiac
None,10.1016/j.compmedimag.2022.102152,2022,LA,Cardiac
None,10.1007/978-3-031-18814-5_8,2022,LA,Cardiac
None,10.1016/j.eswa.2022.119105,2023,LA,Cardiac
None,10.1007/978-3-031-16443-9_55,2022,PROMISE12,Cardiac
None,10.1007/978-3-031-16452-1_14,2022,PROMISE12,Cardiac
None,10.1007/978-3-031-16443-9_37,2022,PROMISE12,Cardiac
None,10.1007/978-3-031-16449-1_66,2022,PROMISE12,Cardiac
None,10.3390/bioengineering9080343,2022,PROMISE12,Cardiac
None,10.1142/s0219467822500310,2021,PROMISE12,Cardiac
None,10.3390/app12178650,2022,PROMISE12,Cardiac
None,10.3390/cancers14225595,2022,PROMISE12,Cardiac
None,10.1007/s00330-022-09239-8,2022,PROMISE12,Cardiac
None,10.1016/j.zemedi.2022.10.005,2022,PROMISE12,Cardiac
None,10.1016/j.dib.2022.108739,2022,PROMISE12,Cardiac
None,10.3390/agriculture12121997,2022,PROMISE12,Cardiac
None,10.1016/j.media.2022.102704,2022,PROMISE12,Cardiac
None,10.1177/17562872221128791,2022,PROMISE12,Cardiac
None,10.1007/978-3-031-16443-9_15,2022,PROMISE12,Cardiac
None,10.1142/s0129065722500435,2022,PROMISE12,Cardiac
None,10.1186/s41747-022-00288-8,2022,PROMISE12,Cardiac
None,10.1007/978-3-030-52791-4_22,2020,PROMISE12,Cardiac
None,10.1002/mp.14134,2020,PROMISE12,Cardiac
None,10.1002/mp.14327,2020,PROMISE12,Cardiac
None,10.1002/mp.14337,2020,PROMISE12,Cardiac
None,10.1007/s00521-020-05083-3,2020,PROMISE12,Cardiac
None,10.1088/1361-6560/ab8cd6,2020,PROMISE12,Cardiac
None,10.23919/ccc50068.2020.9188748,2020,PROMISE12,Cardiac
None,10.13104/imri.2020.24.3.123,2020,PROMISE12,Cardiac
None,10.2214/ajr.19.22347,2020,PROMISE12,Cardiac
None,10.1007/s11042-020-09810-9,2020,PROMISE12,Cardiac
None,10.3390/jimaging6090083,2020,PROMISE12,Cardiac
None,10.1155/2020/8861035,2020,PROMISE12,Cardiac
None,10.3389/fonc.2020.01762,2020,PROMISE12,Cardiac
None,10.1007/s10916-020-01641-3,2020,PROMISE12,Cardiac
None,10.3390/diagnostics10090714,2020,PROMISE12,Cardiac
None,10.1007/978-3-030-59710-8_38,2020,PROMISE12,Cardiac
None,10.1016/j.ultrasmedbio.2014.09.019,2015,PROMISE12,Cardiac
None,10.1038/s41592-020-01008-z,2020,PROMISE12,Cardiac
None,10.1055/a-1290-8070,2020,PROMISE12,Cardiac
None,10.1088/1361-6560/aba166,2020,PROMISE12,Cardiac
None,10.2214/ajr.19.22168,2020,PROMISE12,Cardiac
None,10.3390/app10196678,2020,PROMISE12,Cardiac
None,10.1016/b978-0-12-821259-2.00016-8,2021,PROMISE12,Cardiac
None,10.1016/j.acra.2016.03.010,2016,PROMISE12,Cardiac
None,10.1016/j.artmed.2020.101998,2021,PROMISE12,Cardiac
None,10.1016/j.cmpb.2018.12.031,2019,PROMISE12,Cardiac
None,10.1016/j.ejmp.2018.09.005,2018,PROMISE12,Cardiac
None,10.1016/j.neucom.2020.07.116,2020,PROMISE12,Cardiac
None,10.1016/j.neunet.2020.03.007,2020,PROMISE12,Cardiac
None,10.1016/j.neuroimage.2015.05.099,2015,PROMISE12,Cardiac
None,10.1016/j.bbe.2020.07.011,2020,PROMISE12,Cardiac
None,10.1016/j.clinimag.2020.10.014,2021,PROMISE12,Cardiac
None,10.1016/j.cmpb.2020.105821,2020,PROMISE12,Cardiac
None,10.1016/j.compbiomed.2016.12.010,2017,PROMISE12,Cardiac
None,10.1016/j.ejrad.2019.108716,2019,PROMISE12,Cardiac
None,10.1016/j.media.2016.07.009,2017,PROMISE12,Cardiac
None,10.1016/j.neunet.2020.07.011,2020,PROMISE12,Cardiac
None,10.1016/j.patcog.2018.05.014,2018,PROMISE12,Cardiac
None,10.1016/j.bbe.2018.06.009,2018,PROMISE12,Cardiac
None,10.1016/j.compbiomed.2015.02.009,2015,PROMISE12,Cardiac
None,10.1016/j.ijrobp.2019.03.017,2019,PROMISE12,Cardiac
None,10.1016/j.ijrobp.2020.06.076,2020,PROMISE12,Cardiac
None,10.1016/j.infrared.2014.07.002,2014,PROMISE12,Cardiac
None,10.1016/j.media.2015.11.003,2016,PROMISE12,Cardiac
None,10.1016/j.media.2019.04.008,2019,PROMISE12,Cardiac
None,10.1016/j.neucom.2016.12.071,2017,PROMISE12,Cardiac
None,10.1016/j.neucom.2019.01.110,2019,PROMISE12,Cardiac
None,10.1016/j.pscychresns.2014.11.011,2015,PROMISE12,Cardiac
None,10.1016/j.compmedimag.2020.101848,2021,PROMISE12,Cardiac
None,10.1016/j.diii.2019.05.008,2019,PROMISE12,Cardiac
None,10.1016/j.euf.2019.04.009,2019,PROMISE12,Cardiac
None,10.1016/j.jmse.2020.01.002,2019,PROMISE12,Cardiac
None,10.1016/j.media.2017.07.004,2017,PROMISE12,Cardiac
None,10.1016/j.media.2020.101845,2021,PROMISE12,Cardiac
None,10.1016/j.media.2020.101907,2021,PROMISE12,Cardiac
None,10.1016/j.neucom.2017.09.084,2018,PROMISE12,Cardiac
None,10.1016/j.neucom.2020.05.070,2020,PROMISE12,Cardiac
None,10.1016/j.phro.2019.11.006,2019,PROMISE12,Cardiac
None,10.1016/j.dsp.2019.102649,2020,PROMISE12,Cardiac
None,10.1016/j.media.2016.06.038,2017,PROMISE12,Cardiac
None,10.1016/j.media.2018.11.007,2019,PROMISE12,Cardiac
None,10.1016/j.media.2019.101558,2019,PROMISE12,Cardiac
None,10.1002/mp.14901,2021,PROMISE12,Cardiac
None,10.3390/app11020782,2021,PROMISE12,Cardiac
None,10.1007/s10916-021-01751-6,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-69951-2_8,2021,PROMISE12,Cardiac
None,10.1016/j.media.2021.101984,2021,PROMISE12,Cardiac
None,10.3390/app11020844,2021,PROMISE12,Cardiac
None,10.1186/s13244-021-01010-9,2021,PROMISE12,Cardiac
None,10.3390/s21144758,2021,PROMISE12,Cardiac
None,10.1371/journal.pone.0253829,2021,PROMISE12,Cardiac
None,10.1016/j.media.2021.102146,2021,PROMISE12,Cardiac
None,10.1016/j.mlwa.2021.100078,2021,PROMISE12,Cardiac
None,10.3390/diagnostics11020354,2021,PROMISE12,Cardiac
None,10.1097/mou.0000000000000887,2021,PROMISE12,Cardiac
None,10.1148/rycan.2021200024,2021,PROMISE12,Cardiac
None,10.1155/2021/9955174,2021,PROMISE12,Cardiac
None,10.1002/mp.14651,2020,PROMISE12,Cardiac
None,10.1007/978-981-16-1550-4_14,2021,PROMISE12,Cardiac
None,10.1111/jon.12850,2021,PROMISE12,Cardiac
None,10.1016/j.cmpb.2021.106211,2021,PROMISE12,Cardiac
None,10.1134/s1054661821020024,2021,PROMISE12,Cardiac
None,10.1016/j.media.2021.102153,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87196-3_49,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87199-4_23,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87199-4_5,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87193-2_29,2021,PROMISE12,Cardiac
None,10.1007/s11063-021-10643-2,2021,PROMISE12,Cardiac
None,10.1007/s00259-021-05497-8,2021,PROMISE12,Cardiac
None,10.1002/asmb.2642,2021,PROMISE12,Cardiac
None,10.1007/s10462-021-10061-9,2021,PROMISE12,Cardiac
None,10.1016/j.artmed.2021.102154,2021,PROMISE12,Cardiac
None,10.1016/j.neucom.2021.07.055,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87722-4_5,2021,PROMISE12,Cardiac
None,10.1002/mp.15181,2021,PROMISE12,Cardiac
None,10.1002/mp.15136,2021,PROMISE12,Cardiac
None,10.1007/s11042-021-11334-9,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87196-3_42,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87199-4_34,2021,PROMISE12,Cardiac
None,10.1007/978-3-030-87193-2_37,2021,PROMISE12,Cardiac
None,10.1016/j.euf.2021.07.017,2021,PROMISE12,Cardiac
None,10.1016/j.radonc.2021.12.033,2021,PROMISE12,Cardiac
None,10.3389/fninf.2021.782262,2021,PROMISE12,Cardiac
None,10.1016/j.radonc.2021.12.011,2021,PROMISE12,Cardiac
None,10.1007/s10334-021-00979-0,2021,PROMISE12,Cardiac
None,10.1155/2021/4553832,2021,PROMISE12,Cardiac
None,10.1016/j.compbiomed.2021.105107,2022,PROMISE12,Cardiac
None,10.1186/s40658-021-00426-y,2021,PROMISE12,Cardiac
None,10.2478/jaiscr-2022-0003,2021,PROMISE12,Cardiac
None,10.1038/s41467-021-26216-9,2021,PROMISE12,Cardiac
None,10.1002/mp.15268,2021,PROMISE12,Cardiac
None,10.3390/cancers13236138,2021,PROMISE12,Cardiac
None,10.3390/s21237936,2021,PROMISE12,Cardiac
None,10.3390/diagnostics11111964,2021,PROMISE12,Cardiac
None,10.1016/j.patcog.2022.108556,2022,PROMISE12,Cardiac
None,10.1049/ipr2.12419,2022,PROMISE12,Cardiac
None,10.1007/s10334-022-01003-9,2022,PROMISE12,Cardiac
None,10.3390/diagnostics12020289,2022,PROMISE12,Cardiac
None,10.1007/s00330-021-08408-5,2022,PROMISE12,Cardiac
None,10.1007/s13369-021-06502-w,2022,PROMISE12,Cardiac
None,10.1007/978-3-030-83047-2_11,2022,PROMISE12,Cardiac
None,10.1007/s11760-021-02115-w,2022,PROMISE12,Cardiac
None,10.23919/date51398.2021.9474153,2021,PROMISE12,Cardiac
None,10.1016/j.ijrobp.2021.12.153,2021,PROMISE12,Cardiac
None,10.1016/j.media.2022.102447,2022,PROMISE12,Cardiac
None,10.1007/s00521-022-07188-3,2022,PROMISE12,Cardiac
None,10.1186/s13014-022-02035-0,2022,PROMISE12,Cardiac
None,10.1016/j.cmpb.2022.106752,2022,PROMISE12,Cardiac
None,10.1016/j.media.2022.102457,2022,PROMISE12,Cardiac
None,10.1016/j.neucom.2022.04.065,2022,PROMISE12,Cardiac
None,10.1038/s41391-022-00537-2,2022,PROMISE12,Cardiac
None,10.1016/j.cmpb.2022.106770,2022,PROMISE12,Cardiac
None,10.1016/j.cmpb.2022.106770,2022,PROMISE12,Cardiac
None,10.1016/j.cmpb.2022.106770,2022,PROMISE12,Cardiac
None,10.1016/j.cmpb.2022.106770,2022,PROMISE12,Cardiac
None,10.1109/isbi45749.2020.9098597,2020,PROMISE12,Cardiac
None,10.1109/isbi45749.2020.9098643,2020,PROMISE12,Cardiac
None,10.1109/access.2020.3027738,2020,PROMISE12,Cardiac
None,10.1109/isbi52829.2022.9761453,2022,PROMISE12,Cardiac
None,10.1109/isbi52829.2022.9761487,2022,PROMISE12,Cardiac
None,10.1109/isbi52829.2022.9761564,2022,PROMISE12,Cardiac
None,10.1109/ubmyk48245.2019.8965456,2019,PROMISE12,Cardiac
None,10.1109/access.2019.2908991,2019,PROMISE12,Cardiac
None,10.1109/tnnls.2018.2870182,2019,PROMISE12,Cardiac
None,10.1109/access.2019.2951762,2019,PROMISE12,Cardiac
None,10.1109/access.2019.2903284,2019,PROMISE12,Cardiac
None,10.1109/access.2021.3114733,2021,PROMISE12,Cardiac
None,10.1002/mp.15698,2022,PROMISE12,Cardiac
None,10.1109/jbhi.2018.2885214,2019,PROMISE12,Cardiac
None,10.1109/tmi.2020.2974574,2020,PROMISE12,Cardiac
None,10.1007/978-3-031-08223-8_28,2022,PROMISE12,Cardiac
None,10.3390/jimaging8050133,2022,PROMISE12,Cardiac
None,10.1109/rcar49640.2020.9303035,2020,PROMISE12,Cardiac
None,10.1109/tmi.2019.2913184,2019,PROMISE12,Cardiac
None,10.1109/access.2019.2943485,2019,PROMISE12,Cardiac
None,10.1109/bhi.2019.8834494,2019,PROMISE12,Cardiac
None,10.1109/isbi52829.2022.9761448,2022,PROMISE12,Cardiac
None,10.1109/tmi.2017.2777870,2018,PROMISE12,Cardiac
None,10.1016/j.compbiomed.2022.105817,2022,PROMISE12,Cardiac
None,10.1007/s10334-022-01031-5,2022,PROMISE12,Cardiac
None,10.1002/mp.15861,2022,PROMISE12,Cardiac
None,10.1109/tmi.2020.3006437,2020,PROMISE12,Cardiac
None,10.1109/access.2021.3090825,2021,PROMISE12,Cardiac
None,10.1109/tmi.2021.3055428,2021,PROMISE12,Cardiac
None,10.1109/iwssip48289.2020.9145218,2020,PROMISE12,Cardiac
None,10.1016/j.cmpb.2022.106918,2022,PROMISE12,Cardiac
None,10.1109/access.2021.3100585,2021,PROMISE12,Cardiac
None,10.1109/jsen.2021.3056131,2021,PROMISE12,Cardiac
None,10.1109/access.2020.3039496,2020,PROMISE12,Cardiac
None,10.1109/embc46164.2021.9630792,2021,PROMISE12,Cardiac
None,10.1109/isbi48211.2021.9433793,2021,PROMISE12,Cardiac
None,10.1109/isbi48211.2021.9433851,2021,PROMISE12,Cardiac
None,10.1109/isbi48211.2021.9434108,2021,PROMISE12,Cardiac
None,10.1109/tmi.2020.2973595,2020,PROMISE12,Cardiac
None,10.1109/tmi.2020.3025517,2020,PROMISE12,Cardiac
None,10.1016/j.asmr.2022.04.020,2022,PROMISE12,Cardiac
None,10.1109/access.2021.3096665,2021,PROMISE12,Cardiac
None,10.1109/cvpr46437.2021.00107,2021,PROMISE12,Cardiac
None,10.1016/b978-0-323-99031-8.00011-9,2022,PROMISE12,Cardiac
None,10.1109/icpr.2018.8545341,2018,PROMISE12,Cardiac
None,10.1109/ijcnn.2019.8851908,2019,PROMISE12,Cardiac
None,10.1109/isbi.2019.8759295,2019,PROMISE12,Cardiac
None,10.1109/isbi.2019.8759300,2019,PROMISE12,Cardiac
None,10.1109/isbi.2019.8759554,2019,PROMISE12,Cardiac
None,10.1109/isbi.2019.8759572,2019,PROMISE12,Cardiac
None,10.1109/tmi.2019.2928056,2019,PROMISE12,Cardiac
None,10.1109/tmi.2019.2930068,2019,PROMISE12,Cardiac
None,10.1109/aieee51419.2021.9435797,2021,PROMISE12,Cardiac
None,10.1109/ultsym.2018.8580157,2018,PROMISE12,Cardiac
None,10.1109/bigdata52589.2021.9672031,2021,PROMISE12,Cardiac
None,10.1109/eurocon.2019.8861636,2019,PROMISE12,Cardiac
None,10.1109/icecct.2019.8869533,2019,PROMISE12,Cardiac
None,10.1007/978-3-031-15937-4_65,2022,PROMISE12,Cardiac
None,10.1016/j.media.2022.102596,2022,PROMISE12,Cardiac
None,10.1016/b978-0-32-399851-2.00016-8,2023,PROMISE12,Cardiac
None,10.1016/j.neucom.2022.07.070,2022,PROMISE12,Cardiac
None,10.1109/embc48229.2022.9871334,2022,PROMISE12,Cardiac
None,10.1109/icecet55527.2022.9872602,2022,PROMISE12,Cardiac
None,10.1109/cvpr52688.2022.01138,2022,PROMISE12,Cardiac
None,10.1007/s11548-017-1530-8,2017,PROMISE12,Cardiac
None,10.1007/s11548-018-1742-6,2018,PROMISE12,Cardiac
None,10.1007/s11548-018-1785-8,2018,PROMISE12,Cardiac
None,10.1007/s11548-018-1841-4,2018,PROMISE12,Cardiac
None,10.1007/s13246-014-0278-5,2014,PROMISE12,Cardiac
None,10.1007/s13246-019-00730-z,2019,PROMISE12,Cardiac
None,10.1002/cnm.2726,2015,PROMISE12,Cardiac
None,10.1038/s41467-018-07619-7,2018,PROMISE12,Cardiac
None,10.1038/s41585-019-0193-3,2019,PROMISE12,Cardiac
None,10.1038/srep41261,2017,PROMISE12,Cardiac
None,10.1080/21681163.2014.960535,2014,PROMISE12,Cardiac
None,10.1088/0031-9155/59/23/7245,2014,PROMISE12,Cardiac
None,10.1088/0031-9155/61/13/4796,2016,PROMISE12,Cardiac
None,10.1088/0031-9155/61/16/6085,2016,PROMISE12,Cardiac
None,10.1088/0031-9155/61/22/8070,2016,PROMISE12,Cardiac
None,10.1088/1361-6560/aa9104,2017,PROMISE12,Cardiac
None,10.1002/mp.12048,2017,PROMISE12,Cardiac
None,10.1002/mp.12141,2017,PROMISE12,Cardiac
None,10.1002/mp.12748,2018,PROMISE12,Cardiac
None,10.1002/mp.13416,2019,PROMISE12,Cardiac
None,10.1002/mp.13550,2019,PROMISE12,Cardiac
None,10.1002/mrm.27677,2019,PROMISE12,Cardiac
None,10.1093/rpd/ncv461,2015,PROMISE12,Cardiac
None,10.1007/978-981-13-8950-4_25,2019,PROMISE12,Cardiac
None,10.1117/1.jmi.2.2.025002,2015,PROMISE12,Cardiac
None,10.1117/1.jmi.3.4.046002,2016,PROMISE12,Cardiac
None,10.1117/1.jmi.4.4.041302,2017,PROMISE12,Cardiac
None,10.1117/1.jmi.4.4.041307,2017,PROMISE12,Cardiac
None,10.1117/1.jmi.5.4.044501,2018,PROMISE12,Cardiac
None,10.1117/1.jmi.5.4.044507,2018,PROMISE12,Cardiac
None,10.1117/1.jmi.6.1.014501,2019,PROMISE12,Cardiac
None,10.1117/12.2082255,2015,PROMISE12,Cardiac
None,10.1117/12.2216424,2016,PROMISE12,Cardiac
None,10.1117/12.2217079,2016,PROMISE12,Cardiac
None,10.1117/12.2217162,2016,PROMISE12,Cardiac
None,10.1117/12.2254621,2017,PROMISE12,Cardiac
None,10.1117/12.2512282,2019,PROMISE12,Cardiac
None,10.1117/12.2512551,2019,PROMISE12,Cardiac
None,10.1118/1.4899182,2014,PROMISE12,Cardiac
None,10.1118/1.4906129,2015,PROMISE12,Cardiac
None,10.1118/1.4914379,2015,PROMISE12,Cardiac
None,10.1118/1.4917481,2015,PROMISE12,Cardiac
None,10.1142/s2424905x18420035,2019,PROMISE12,Cardiac
None,10.1155/2014/789561,2014,PROMISE12,Cardiac
None,10.1155/2019/1464592,2019,PROMISE12,Cardiac
None,10.1007/s00066-018-1348-5,2018,PROMISE12,Cardiac
None,10.1007/s00261-018-1660-7,2018,PROMISE12,Cardiac
None,10.1007/s10278-016-9890-0,2016,PROMISE12,Cardiac
None,10.1007/s10278-017-9964-7,2017,PROMISE12,Cardiac
None,10.1007/s10278-018-0169-5,2019,PROMISE12,Cardiac
None,10.1186/s12880-015-0068-x,2015,PROMISE12,Cardiac
None,10.1007/978-3-030-00919-9_42,2018,PROMISE12,Cardiac
None,10.1007/978-3-030-00928-1_87,2018,PROMISE12,Cardiac
None,10.1007/978-3-030-00937-3_58,2018,PROMISE12,Cardiac
None,10.1007/978-3-030-00937-3_59,2018,PROMISE12,Cardiac
None,10.1007/978-3-030-26763-6_46,2019,PROMISE12,Cardiac
None,10.1007/978-3-319-10404-1_99,2014,PROMISE12,Cardiac
None,10.1007/978-3-319-24574-4_13,2015,PROMISE12,Cardiac
None,10.1007/978-3-319-24888-2_2,2015,PROMISE12,Cardiac
None,10.1371/journal.pone.0211944,2019,PROMISE12,Cardiac
None,10.1007/978-3-319-46726-9_25,2016,PROMISE12,Cardiac
None,10.1007/978-3-319-56904-8_3,2017,PROMISE12,Cardiac
None,10.1007/978-3-319-59876-5_52,2017,PROMISE12,Cardiac
None,10.3233/xst-190524,2019,PROMISE12,Cardiac
None,10.3390/cancers11091235,2019,PROMISE12,Cardiac
None,10.3390/info8020049,2017,PROMISE12,Cardiac
None,10.1109/icip.2016.7532842,2016,PROMISE12,Cardiac
None,10.1109/icip.2017.8296847,2017,PROMISE12,Cardiac
None,10.1109/icsp.2016.7877790,2016,PROMISE12,Cardiac
None,10.1109/isbi.2016.7493479,2016,PROMISE12,Cardiac
None,10.1109/isbi.2017.7950527,2017,PROMISE12,Cardiac
None,10.1109/isbi.2017.7950630,2017,PROMISE12,Cardiac
None,10.1109/isbi.2018.8363549,2018,PROMISE12,Cardiac
None,10.1109/isbi.2018.8363695,2018,PROMISE12,Cardiac
None,10.1109/3dv.2016.79,2016,PROMISE12,Cardiac
None,10.1109/tmi.2015.2496296,2016,PROMISE12,Cardiac
None,10.1109/tmi.2016.2578680,2016,PROMISE12,Cardiac
None,10.1109/tmi.2016.2643635,2017,PROMISE12,Cardiac
None,10.1109/access.2017.2781278,2018,PROMISE12,Cardiac
None,10.1109/tvcg.2015.2501813,2016,PROMISE12,Cardiac
None,10.1109/embc.2016.7590782,2016,PROMISE12,Cardiac
None,10.1109/embc.2017.8037618,2017,PROMISE12,Cardiac
None,10.1007/978-3-030-35817-4_21,2019,PROMISE12,Cardiac
None,10.1007/978-3-030-39343-4_2,2020,PROMISE12,Cardiac
None,10.1145/3364836.3364854,2019,PROMISE12,Cardiac
None,10.1007/978-3-030-40977-7_11,2020,PROMISE12,Cardiac
None,10.22328/2079-5343-2020-11-1-9-17,2020,PROMISE12,Cardiac
None,10.23919/fruct48121.2019.8981537,2019,PROMISE12,Cardiac
None,10.2214/ajr.19.22254,2020,PROMISE12,Cardiac
None,10.1038/s41598-019-57046-x,2020,PROMISE12,Cardiac
None,10.1007/s00066-020-01607-x,2020,PROMISE12,Cardiac
None,10.1117/1.jmi.6.4.044001,2019,PROMISE12,Cardiac
None,10.1007/978-3-030-34110-7_45,2019,PROMISE12,Cardiac
None,10.1007/978-3-030-32486-5_15,2019,PROMISE12,Cardiac
None,10.3390/cancers12051204,2020,PROMISE12,Cardiac
None,10.1007/s00330-020-06786-w,2020,PROMISE12,Cardiac
None,10.3390/app10072601,2020,PROMISE12,Cardiac
None,10.1007/s11517-020-02199-5,2020,PROMISE12,Cardiac
None,10.1145/3341105.3373856,2020,PROMISE12,Cardiac
None,10.1007/s10334-020-00871-3,2020,PROMISE12,Cardiac
None,10.3390/a14070212,2021,M&Ms,Prostate
None,10.1007/978-3-030-87196-3_29,2021,M&Ms,Prostate
None,10.1007/978-3-030-87199-4_6,2021,M&Ms,Prostate
None,10.1016/j.patcog.2021.108515,2021,M&Ms,Prostate
None,10.1186/s40658-021-00426-y,2021,M&Ms,Prostate
None,10.1016/j.media.2021.102303,2022,M&Ms,Prostate
None,10.1016/j.compbiomed.2021.105111,2022,M&Ms,Prostate
None,10.1016/j.media.2021.102276,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_28,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_30,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_35,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_27,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_32,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_36,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_39,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_10,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_29,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_31,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_34,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_40,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_38,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_33,2022,M&Ms,Prostate
None,10.1007/978-3-030-93722-5_37,2022,M&Ms,Prostate
None,10.1016/j.media.2022.102360,2022,M&Ms,Prostate
None,10.1016/j.media.2022.102360,2022,M&Ms,Prostate
None,10.3389/fcvm.2022.831080,2022,M&Ms,Prostate
None,10.1038/s41598-022-07186-4,2022,M&Ms,Prostate
None,10.1038/s41598-022-07186-4,2022,M&Ms,Prostate
None,10.3389/fcvm.2022.826283,2022,M&Ms,Prostate
None,10.1007/s00330-022-08724-4,2022,M&Ms,Prostate
None,10.1186/s12968-022-00861-5,2022,M&Ms,Prostate
None,10.3390/app12083936,2022,M&Ms,Prostate
None,10.1016/j.knosys.2022.108795,2022,M&Ms,Prostate
None,10.1016/j.media.2022.102516,2022,M&Ms,Prostate
None,10.1080/03772063.2022.2098836,2022,M&Ms,Prostate
None,10.1109/jbhi.2022.3146013,2022,M&Ms,Prostate
None,10.1038/s41598-022-16375-0,2022,M&Ms,Prostate
None,10.1038/s41598-022-16375-0,2022,M&Ms,Prostate
None,10.1016/j.media.2022.102426,2022,M&Ms,Prostate
None,10.1109/ist50367.2021.9651383,2021,M&Ms,Prostate
None,10.1109/tmi.2021.3113678,2021,M&Ms,Prostate
None,10.1007/978-3-031-09002-8_47,2022,M&Ms,Prostate
None,10.1038/s41467-022-30695-9,2022,M&Ms,Prostate
None,10.1038/s41467-022-30695-9,2022,M&Ms,Prostate
None,10.1109/cbms55023.2022.00031,2022,M&Ms,Prostate
None,10.1007/978-3-031-16210-7_29,2022,M&Ms,Prostate
None,10.1016/j.bspc.2022.104187,2023,M&Ms,Prostate
None,10.1016/j.bspc.2022.104187,2023,M&Ms,Prostate
None,10.1109/access.2022.3206449,2022,M&Ms,Prostate
None,10.1007/s40778-022-00216-x,2022,M&Ms,Prostate
None,10.1007/s40778-022-00216-x,2022,M&Ms,Prostate
None,10.1016/j.compmedimag.2022.102123,2022,M&Ms,Prostate
None,10.1016/j.compmedimag.2022.102123,2022,M&Ms,Prostate
None,10.1016/j.imed.2022.07.002,2022,M&Ms,Prostate
None,10.1007/978-3-031-16210-7_32,2022,M&Ms,Prostate
None,10.1007/978-3-031-17027-0_6,2022,M&Ms,Prostate
None,10.1109/embc48229.2022.9871368,2022,M&Ms,Prostate
None,10.1109/embc48229.2022.9871368,2022,M&Ms,Prostate
None,10.1109/embc48229.2022.9871950,2022,M&Ms,Prostate
None,10.1007/s00392-022-02088-x,2022,M&Ms,Prostate
None,10.3389/fninf.2022.919779,2022,M&Ms,Prostate
None,10.1007/978-3-031-16452-1_51,2022,M&Ms,Prostate
None,10.1007/978-3-031-16440-8_54,2022,M&Ms,Prostate
None,10.1007/978-3-031-16443-9_25,2022,M&Ms,Prostate
None,10.1007/s00330-022-09068-9,2022,M&Ms,Prostate
None,10.1007/978-3-031-16443-9_47,2022,M&Ms,Prostate
None,10.1007/978-3-031-16452-1_49,2022,M&Ms,Prostate
None,10.1007/978-3-031-16446-0_6,2022,M&Ms,Prostate
None,10.1007/978-3-031-16852-9_12,2022,M&Ms,Prostate
None,10.1038/s42256-022-00515-2,2022,M&Ms,Prostate
None,10.3389/fcvm.2022.1016032,2022,M&Ms,Prostate
None,10.1016/j.media.2022.102688,2022,M&Ms,Prostate
None,10.47164/ijngc.v13i3.825,2022,M&Ms,Prostate
None,10.1016/j.media.2022.102682,2023,M&Ms,Prostate
None,10.1016/j.media.2022.102488,2022,Medical Decathlon,Prostate
None,10.1016/j.cmpb.2022.106883,2022,Medical Decathlon,Prostate
None,10.1016/j.media.2022.102596,2022,Medical Decathlon,Prostate
None,10.1007/978-3-031-17027-0_2,2022,Medical Decathlon,Prostate
