name,DOI,publication_year,dataset_used
The Reproducibility of Deep Learning-Based Segmentation of the Prostate Gland and Zones on T2-Weighted MR Images,10.3390/diagnostics11091690,2021,I2CVB
Characterisation of prostate cancer using texture analysis for diagnostic and prognostic monitoring,10.1002/nbm.4495,2021,I2CVB
T2w‐MRI signal normalization affects radiomics features reproducibility,10.1002/mp.14038,2020,I2CVB
Prostate158 - An expert-annotated 3T MRI dataset and algorithm for prostate cancer detection,10.1016/j.compbiomed.2022.105817,2022,I2CVB
Voxel‐based supervised machine learning of peripheral zone prostate cancer using noncontrast multiparametric MRI,10.1002/acm2.12992,2020,I2CVB
Multiple analyses suggests texture features can indicate the presence of tumor in the prostate tissue,10.1007/s13246-022-01118-2,2022,I2CVB
Voxel-wise prostate cell density prediction using multiparametric magnetic resonance imaging and machine learning,10.1080/0284186x.2018.1468084,2018,I2CVB
Computer‐aided diagnosis of prostate cancer using a deep convolutional neural network from multiparametric MRI,10.1002/jmri.26047,2018,I2CVB
Domain and Content Adaptive Convolution Based Multi-Source Domain Generalization for Medical Image Segmentation,10.1109/tmi.2022.3210133,2022,I2CVB
Investigation of the plaque morphology effect on changes of pulsatile blood flow in a stenosed curved artery induced by an external magnetic field,10.1016/j.compbiomed.2021.104600,2021,I2CVB
DLTTA: Dynamic Learning Rate for Test-Time Adaptation on Cross-Domain Medical Images,10.1109/tmi.2022.3191535,2022,I2CVB
Magnetic Resonance Imaging Sequence Identification Using a Metadata Learning Approach,10.3389/fninf.2021.622951,2021,I2CVB
A Quality Control System for Automated Prostate Segmentation on T2-Weighted MRI,10.3390/diagnostics10090714,2020,I2CVB
Computer-Aided Diagnosis in Multiparametric MRI of the Prostate: An Open-Access Online Tool for Lesion Classification with High Accuracy,10.3390/cancers12092366,2020,I2CVB
MS-Net: Multi-Site Network for Improving Prostate Segmentation With Heterogeneous MRI Data,10.1109/tmi.2020.2974574,2020,I2CVB
Computer-aided diagnosis of prostate cancer using multi-parametric MRI: comparison between PUN and Tofts models,10.1088/1361-6560/aab956,2018,I2CVB
Multiparametric magnetic resonance imaging of the prostate with computer-aided detection: experienced observer performance study,10.1007/s00330-017-4805-0,2017,I2CVB
Distance-based detection of out-of-distribution silent failures for Covid-19 lung lesion segmentation,10.1016/j.media.2022.102596,2022,I2CVB
Effect of magnetic resonance imaging pre-processing on the performance of model-based prostate tumor probability mapping,10.1088/1361-6560/ac99b4,2022,I2CVB
Computer-aided diagnosis of prostate cancer with MRI,10.1016/j.cobme.2017.09.009,2017,I2CVB
Computer-aided diagnosis system for characterizing ISUP grade≥2 prostate cancers at multiparametric MRI: A cross-vendor evaluation,10.1016/j.diii.2019.06.012,2019,I2CVB
Semi-automatic classification of prostate cancer on multi-parametric MR imaging using a multi-channel 3D convolutional neural network,10.1007/s00330-019-06417-z,2019,I2CVB
Prostate zonal segmentation in 1.5T and 3T T2W MRI using a convolutional neural network,10.1117/1.jmi.6.1.014501,2019,I2CVB
Classification of suspicious lesions on prostate multiparametric MRI using machine learning,10.1117/1.jmi.5.3.034502,2018,I2CVB
Radiomic features from pretreatment biparametric MRI predict prostate cancer biochemical recurrence: Preliminary findings,10.1002/jmri.26178,2018,I2CVB
Progress towards Patient-Specific Spatially-Continuous Radiobiological Dose Prescription and Planning in Prostate Cancer IMRT: An Overview,10.3390/cancers12040854,2020,I2CVB
A New Framework of Swarm Learning Consolidating Knowledge from Multi-Center Non-IID Data for Medical Image Segmentation,10.1109/tmi.2022.3220750,2022,I2CVB
Bayesian spatial models for voxel‐wise prostate cancer classification using multi‐parametric magnetic resonance imaging data,10.1002/sim.9245,2021,I2CVB
Radiomics for Gleason Score Detection through Deep Learning,10.3390/s20185411,2020,I2CVB
Predicting prostate tumour location from multiparametric MRI using Gaussian kernel support vector machines: a preliminary study,10.1007/s13246-016-0515-1,2017,I2CVB
The current role of prostate multiparametric magnetic resonance imaging,10.1016/j.ajur.2018.12.001,2018,I2CVB
A novel approach for quantification of time–intensity curves in a DCE-MRI image series with an application to prostate cancer,10.1016/j.compbiomed.2016.04.010,2016,I2CVB
HistoScanningTM to Detect and Characterize Prostate Cancer—a Review of Existing Literature,10.1007/s11934-017-0747-y,2017,I2CVB
Fully automated localization of prostate peripheral zone tumors on apparent diffusion coefficient map MR images using an ensemble learning method,10.1002/jmri.26913,2019,I2CVB
Artificial intelligence algorithms aimed at characterizing or detecting prostate cancer on MRI: How accurate are they when tested on independent cohorts? – A systematic review,10.1016/j.diii.2022.11.005,2022,I2CVB
Causality-inspired Single-source Domain Generalization for Medical Image Segmentation,10.1109/tmi.2022.3224067,2022,I2CVB
Comparing radiomic classifiers and classifier ensembles for detection of peripheral zone prostate tumors on T2-weighted MRI: a multi-site study,10.1186/s12880-019-0308-6,2019,I2CVB
Radiomics based targeted radiotherapy planning (Rad-TRaP): a computational framework for prostate cancer treatment planning with MRI,10.1186/s13014-016-0718-3,2016,I2CVB
Detection of Dominant Intra-prostatic Lesions in Patients With Prostate Cancer Using an Artificial Neural Network and MR Multi-modal Radiomics Analysis,10.3389/fonc.2019.01313,2019,I2CVB
Multisite evaluation of radiomic feature reproducibility and discriminability for identifying peripheral zone prostate tumors on MRI,10.1117/1.jmi.6.2.024502,2019,I2CVB
Joint Prostate Cancer Detection and Gleason Score Prediction in mp-MRI via FocalNet,10.1109/tmi.2019.2901928,2019,I2CVB
Computer simulations suggest that prostate enlargement due to benign prostatic hyperplasia mechanically impedes prostate cancer growth,10.1073/pnas.1815735116,2019,I2CVB
Computer-Aided Detection and diagnosis for prostate cancer based on mono and multi-parametric MRI: A review,10.1016/j.compbiomed.2015.02.009,2015,I2CVB
Deep Convolutional Neural Networks Enable Discrimination of Heterogeneous Digital Pathology Images,10.1016/j.ebiom.2017.12.026,2017,I2CVB
A Deep Learning-Based Approach for the Detection and Localization of Prostate Cancer in T2 Magnetic Resonance Images,10.1007/s10278-018-0160-1,2018,I2CVB
Detection of prostate cancer with multiparametric MRI utilizing the anatomic structure of the prostate,10.1002/sim.7810,2018,I2CVB
The use of deep learning in interventional radiotherapy (brachytherapy): A review with a focus on open source and open data,10.1016/j.zemedi.2022.10.005,2022,I2CVB
Artificial Intelligence Based Algorithms for Prostate Cancer Classification and Detection on Magnetic Resonance Imaging: A Narrative Review,10.3390/diagnostics11060959,2021,I2CVB
A new era: artificial intelligence and machine learning in prostate cancer,10.1038/s41585-019-0193-3,2019,I2CVB
Automated Detection of Clinically Significant Prostate Cancer in mp-MRI Images Based on an End-to-End Deep Neural Network,10.1109/tmi.2017.2789181,2018,I2CVB
A collaborative computer aided diagnosis (C-CAD) system with eye-tracking sparse attentional model and deep learning,10.1016/j.media.2018.10.010,2018,I2CVB
Computer aided diagnosis of prostate cancer: A texton based approach,10.1118/1.4962031,2016,I2CVB
Artificial intelligence in multiparametric prostate cancer imaging with focus on deep-learning methods,10.1016/j.cmpb.2020.105316,2020,I2CVB
Automatic Segmentation of Pelvic Cancers Using Deep Learning: State-of-the-Art Approaches and Challenges,10.3390/diagnostics11111964,2021,I2CVB
ProstAttention-Net: A deep attention model for prostate cancer segmentation by aggressiveness in MRI scans,10.1016/j.media.2021.102347,2022,I2CVB
Factors Influencing Variability in the Performance of Multiparametric Magnetic Resonance Imaging in Detecting Clinically Significant Prostate Cancer: A Systematic Literature Review,10.1016/j.euo.2020.02.005,2020,I2CVB
Semi-supervised mp-MRI data synthesis with StitchLayer and auxiliary distance maximization,10.1016/j.media.2019.101565,2019,I2CVB
Deep Learning-Based Gleason Grading of Prostate Cancer From Histopathology ImagesRole of Multiscale Decision Aggregation and Data Augmentation,10.1109/jbhi.2019.2944643,2019,I2CVB
Radiomics and machine learning of multisequence multiparametric prostate MRI: Towards improved non-invasive prostate cancer characterization,10.1371/journal.pone.0217702,2019,I2CVB
Co-trained convolutional neural networks for automated detection of prostate cancer in multi-parametric MRI,10.1016/j.media.2017.08.006,2017,I2CVB
Computer-aided detection of prostate cancer in T2-weighted MRI within the peripheral zone,10.1088/0031-9155/61/13/4796,2016,I2CVB
Multiparametric MRI and radiomics in prostate cancer: a review,10.1007/s13246-019-00730-z,2019,I2CVB
A 2.5D Deep Learning-Based Approach for Prostate Cancer Detection on T2-Weighted Magnetic Resonance Imaging,10.1007/978-3-030-11018-5_66,2019,I2CVB
Multi-Scoring Feature Selection Method Based on SVM-RFE for Prostate Cancer Diagnosis,10.1109/iceei.2015.7352585,2015,I2CVB
Normalization of T2W-MRI prostate images using Rician a priori,10.1117/12.2216072,2016,I2CVB
Zonal Segmentation of Prostate T2W-MRI using Atrous Convolutional Neural Network,10.1109/scored.2019.8896248,2019,I2CVB
A Two-Stage Approach for Automated Prostate Lesion Detection and Classification with Mask R-CNN and Weakly Supervised Deep Neural Network,10.1007/978-3-030-32486-5_6,2019,I2CVB
Feasibility of fast non-local means noise reduction algorithm in magnetic resonance imaging using 1.5 and 3.0 T with diffusion-weighted image technique,10.1016/j.ijleo.2019.02.036,2019,I2CVB
MRI imaging texture features in prostate lesions classification,10.1007/978-981-10-5122-7_207,2017,I2CVB
Machine Learning for Multiparametric Ultrasound Classification of Prostate Cancer using B-mode Shear-Wave Elastography and Contrast-Enhanced Ultrasound Radiomics,10.1109/ultsym.2019.8925823,2019,I2CVB
A boosting approach for prostate cancer detection using multi-parametric MRI,10.1117/12.2182772,2015,I2CVB
Synergistic Combination of Learned and Hand-Crafted Features for Prostate Lesion Classification in Multiparametric Magnetic Resonance Imaging,10.1007/978-3-319-66179-7_45,2017,I2CVB
Deep Learning for Volumetric Segmentation in Spatio-Temporal Data: Application to Segmentation of Prostate in DCE-MRI,10.1109/isbi.2019.8759314,2019,I2CVB
Semi-Quantitative Analysis of Prostate Perfusion MRI by Clustering of Pre and Post Contrast Enhancement Phases,10.1109/isbi.2016.7493420,2016,I2CVB
Radiomic features derived from periprostatic fat on pre-surgical T2w MRI predict extraprostatic extension of prostate cancer identified on post-surgical pathology: preliminary results,10.1117/12.2551248,2020,I2CVB
Segmentation of Prostate in MRI Images Using Depth Separable Convolution Operations,10.1007/978-3-030-68449-5_14,2021,I2CVB
Image-Based Computer-Aided Diagnostic System for Early Diagnosis of Prostate Cancer,10.1007/978-3-319-46720-7_71,2016,I2CVB
PI-RADS v2: Reading Model,10.1007/978-3-319-61786-2_4,2017,I2CVB
Bag of Bags: Nested Multi Instance Classification for Prostate Cancer Detection,10.1109/icmla.2016.0032,2016,I2CVB
Unsupervised Site Adaptation by Intra-site Variability Alignment,10.1007/978-3-031-16852-9_6,2022,I2CVB
Supervised Domain Adaptation Using Gradients Transfer for Improved Medical Image Analysis,10.1007/978-3-031-16852-9_3,2022,I2CVB
3D Texton Based Prostate Cancer Detection Using Multiparametric Magnetic Resonance Imaging,10.1007/978-3-319-60964-5_27,2017,I2CVB
Weakly Supervised MR-TRUS Image Synthesis for Brachytherapy of Prostate Cancer,10.1007/978-3-031-16446-0_46,2022,I2CVB
A Computer-Aided System for Prostate Cancer Diagnosis,10.1109/isspit.2018.8642689,2018,I2CVB
Source-Free Unsupervised Domain Adaptation with Norm and Shape  Constraints for Medical Image Segmentation,10.48550/arxiv.2209.01300,2022,I2CVB
Survey of denoising and segmentation techniques for MRI images of prostate for improving diagnostic tools in medical applications,10.1016/j.matpr.2020.05.023,2020,I2CVB
Computer Aided Detection of Prostate Cancer on Biparametric MRI Using a Quadratic Discriminant Model,10.1007/978-3-319-59126-1_14,2017,I2CVB
ACL-Net: Adaptive and Collaborative Learning Network for Multi-Site Prostate MRI Segmentation,10.1109/bigdata55660.2022.10020468,2022,I2CVB
Comprehensive Importance-Based Selective Regularization for Continual Segmentation Across Multiple Sites,10.1007/978-3-030-87193-2_37,2021,I2CVB
Utilisation de l’intelligence artificielle pour l’interprétation de l’IRM prostatique : où en sommes-nous ?,10.1016/j.fpurol.2022.06.002,2022,I2CVB
CNN-based Prostate Zonal Segmentation on T2-weighted MR Images: A  Cross-dataset Study,10.48550/arxiv.1903.12571,2019,I2CVB
MaxStyle: Adversarial Style Composition for Robust Medical Image Segmentation,10.1007/978-3-031-16443-9_15,2022,I2CVB
Dataset Homogeneity Assessment for a Prostate Cancer CAD System,10.1109/memea.2016.7533734,2016,I2CVB
Shape-aware Meta-learning for Generalizing Prostate MRI Segmentation to  Unseen Domains,10.48550/arxiv.2007.02035,2020,I2CVB
A New Fast Framework for Early Detection of Prostate Cancer Without Prostate Segmentation,10.1109/ist.2018.8577162,2018,I2CVB
Learning Towards Synchronous Network Memorizability and Generalizability for Continual Segmentation Across Multiple Sites,10.1007/978-3-031-16443-9_37,2022,I2CVB
MaxStyle: Adversarial Style Composition for Robust Medical Image  Segmentation,10.48550/arxiv.2206.01737,2022,I2CVB
Estimating Model Performance Under Domain Shifts with Class-Specific Confidence Scores,10.1007/978-3-031-16449-1_66,2022,I2CVB
Learning towards Synchronous Network Memorizability and Generalizability  for Continual Segmentation across Multiple Sites,10.48550/arxiv.2206.06813,2022,I2CVB
Gradient-Rebalanced Uncertainty Minimization for Cross-Site Adaptation of Medical Image Segmentation,10.1007/978-3-031-18910-4_12,2022,I2CVB
Shape-Aware Meta-learning for Generalizing Prostate MRI Segmentation to Unseen Domains,10.1007/978-3-030-59713-9_46,2020,I2CVB
A Novel ADCs-Based CNN Classification System for Precise Diagnosis of Prostate Cancer,10.1109/icpr.2018.8546029,2018,I2CVB
Improving classification accuracy for prostate cancer using noise removal filter and deep learning technique,10.1007/s11042-022-12102-z,2022,I2CVB
